Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,HomeScore,AwayScore,HomeXg,AwayXg,SimulatedHomeProbability,SimulatedDrawProbability,SimulatedAwayProbability,538HomeProbability,538DrawProbability,538AwayProbability,ProbabilityOfGame,DatabaseGameId,FinalResult,HomeTeamAveragePoints,HomeTeamAvgPointsLast5,AwayTeamAveragePoints,AwayTeamAveragePointsLast5,AwayTeamPointsAgainstOpponentLast2Seasons,HomeTeamAverageGoals,AwayTeamAverageGoals,HomeTeamAvgXgFor,AwayTeamAvgXgFor,HomeTeamAvgXgAgainst,AwayTeamAvgXgAgainst,HomeTeamFormXgFor,AwayTeamFormXgFor
9.5,5.25,1.3,0,2,0.285736,2.02971,0.042574462521091,0.164830566493302,0.792593384948539,0.0698,0.1403,0.7899,1,5305,2,1.03703703703704,0.8,2.62962962962963,3,3,0.888888888888889,3.11111111111111,0.946853311111111,2.32308288888889,1.13409448148148,0.596024951851852,-0.512789637429452,1.26731934749516
3.39,3,2.29,0,2,1.53509,0.984665,0.500729617180646,0.256581828783493,0.242688466052446,0.3138,0.3089,0.3773,1,5306,2,1.07407407407407,0.8,1.40740740740741,1.4,3,0.851851851851852,1.25925925925926,0.70780275925926,1.02944666666667,1.2223887037037,1.2020052962963,-0.441396917101579,-0.004184537221347
1.9,3.29,4.5,3,0,2.57662,0.802551,0.755605576303892,0.15051185825368,0.093865677049714,0.4889,0.2945,0.2166,1,5307,0,1.03703703703704,1.2,1.2962962962963,1.2,1.2,1.07407407407407,1.03703703703704,1.02095148148148,0.876614359259259,1.01841643333333,1.02859122222222,-0.051064299678767,-0.450108386089419
2.75,3.1,2.7,1,1,1.00996,1.71105,0.222642143334311,0.23917894822876,0.538178634240678,0.3629,0.2863,0.3507,1,5308,1,0.703703703703704,0.8,1.03703703703704,1.6,0.666666666666667,0.925925925925926,0.925925925925926,0.922830603703704,0.825495,1.74419296296296,1.20730964444444,-0.244981448804489,-0.316977160013669
1.61,3.79,6,2,2,1.19876,1.77916,0.257099279574769,0.233038153923928,0.509862150199256,0.4666,0.2653,0.2681,1,5309,1,1.25925925925926,2.2,1.2962962962963,2,0.333333333333333,1.03703703703704,1.40740740740741,1.00695862962963,0.905620296296296,1.23093125925926,1.32004459259259,0.171456262178408,-0.417458092399507
2.1,3.2,3.79,2,0,1.08261,0.866851,0.401599892215098,0.310732045759035,0.287668059856103,0.5258,0.2611,0.213,1,5310,0,1.18518518518519,1,1.14814814814815,0.8,1,0.740740740740741,1.18518518518519,1.00136977777778,0.944726481481481,1.09854584444444,1.59170022222222,-0.138655320254322,-0.32302669548007
2.87,3.2,2.62,1,1,1.00445,1.20415,0.305556115992178,0.288713261872474,0.405730614846272,0.3401,0.3026,0.3573,1,5311,1,1.44444444444444,1.6,1.85185185185185,0.4,2,0.888888888888889,2.11111111111111,1.05020748148148,1.43957518518519,0.810371259259259,0.866749481481481,-0.314482865144993,0.055171052067964
1.5,4,7.5,1,1,1.38842,1.18039,0.416880337052885,0.26404478734032,0.319074840530345,0.6162,0.241,0.1428,1,5312,1,2.03703703703704,1.6,1.44444444444444,1,0.8,2.07407407407407,1,2.04082344444444,0.905151703703704,0.954240777777778,0.848770666666666,0.912101873513915,-0.166836302349318
5,3.75,1.72,1,3,1.40419,0.997136,0.463285137431708,0.269388308309207,0.267326519686935,0.1824,0.2031,0.6145,1,5313,2,1.10714285714286,0.8,2.14285714285714,2.6,3,1.14285714285714,2.46428571428571,0.941945214285714,1.58364453571429,1.57351842857143,1.00472479642857,-0.300193732721164,0.880273648652194
1.08,12,23,5,0,3.85034,0.31453,0.948717208571957,0.040866550606869,0.009753642987497,0.9342,0.0534,0.0124,1,5314,0,2.64285714285714,3,0.714285714285714,0.4,0,3.07142857142857,0.928571428571429,2.31260528571429,0.925942367857143,0.584943203571429,1.74300928571429,1.174393390251,-0.233073497714478
1.85,3.25,5,0,0,1.11795,0.889669,0.407037544380494,0.304997398095423,0.287965054450286,0.4728,0.2956,0.2316,1,5315,1,1.28571428571429,1.4,1.10714285714286,1.2,1.8,1.17857142857143,1.14285714285714,1.08646196428571,1.07651107142857,0.989174928571429,1.01070695357143,-0.137746506125148,0.348708969685369
2.04,3.2,4,1,1,0.96252,1.05626,0.322413724694994,0.306285103811016,0.371301169424367,0.5435,0.2575,0.199,1,5316,1,1.28571428571429,1.6,1.03571428571429,0.8,3,1.42857142857143,0.821428571428571,0.936818142857143,0.737348732142857,1.315713,1.21389857142857,-0.176036384114445,-0.247776511900258
3.2,3,2.45,1,1,0.605119,0.733875,0.26466110512632,0.392050391666618,0.343288503178221,0.3388,0.3261,0.335,1,5317,1,0.964285714285714,0.4,1.42857142857143,1.8,1.2,0.964285714285714,0.892857142857143,0.75518025,1.04857328571429,1.40607875,0.824434785714286,-0.211023430414489,-0.201437019229115
1.53,3.75,7.5,1,0,1.76133,0.365029,0.720646869308653,0.209189383582337,0.070163377645758,0.5667,0.2836,0.1497,1,5318,0,1.42857142857143,0.6,1,0.8,0,1,0.857142857142857,0.914981642857143,0.923241978571429,0.868043857142857,1.16608075,-0.068589921206433,-0.462164466035052
2.04,3.2,3.79,1,1,1.33403,1.55752,0.326914857730552,0.246446839217797,0.426638181818565,0.5136,0.2779,0.2086,1,5319,1,1.46428571428571,2,1.25,1.8,1.2,1.28571428571429,1.07142857142857,1.02784732142857,1.01380867857143,1.21390117857143,1.25051085714286,-0.062569328841937,0.098271048485658
2.87,3.1,2.7,2,5,0.739206,2.252,0.107066919349255,0.175785172673133,0.717143400027105,0.3798,0.2988,0.3214,1,5320,2,1.25,1.2,1.39285714285714,1,2.4,1,1.21428571428571,0.873969239285714,1.0062705,1.08387796428571,1.10209917857143,-0.391547647900397,-0.215750084796695
1.33,5,9,1,0,1.66731,0.245834,0.735597175323155,0.21460162386163,0.049800992368792,0.6299,0.2311,0.139,1,5321,0,1.82142857142857,0.6,1.25,1.6,0.6,2.07142857142857,0.785714285714286,1.43116714285714,1.00427121428571,0.871667357142857,1.09027102857143,0.139822974236158,-0.231264045746297
4.5,3.5,1.8,1,2,1.09433,3.66527,0.068492991210521,0.097308512326719,0.833765174314683,0.2803,0.2814,0.4383,1,5322,2,1.03571428571429,1.2,2,1.6,1.4,0.928571428571429,2.03571428571429,0.857121964285714,2.01752332142857,1.20026144285714,0.962317535714286,-0.246018610750993,0.818988738468769
1.07,13,25,2,1,1.9662,2.0685,0.377457378794971,0.205792122672357,0.416747429547571,0.8761,0.0991,0.0248,1,5323,0,2.6551724137931,3,1.10344827586207,1.4,0.2,3.13793103448276,1.10344827586207,2.36563062068966,1.07006824137931,0.575618610344828,1.01440498965517,1.40762772125968,0.23665524512117
1.28,5.5,11,2,1,1.77406,0.915575,0.576212769398311,0.231943960005612,0.191842872129372,0.7772,0.1522,0.0707,1,5324,0,2.17241379310345,2.6,0.96551724137931,0.6,0.8,2.48275862068966,0.96551724137931,1.56342010344828,0.750005724137931,1.01849945862069,1.38289931034483,0.516109629346288,-0.213096519239438
2.04,3.2,4.2,0,2,0.390596,0.917768,0.152105130925215,0.376147440165122,0.471747428588999,0.4544,0.3016,0.2441,1,5325,2,1.27586206896552,1,1.44827586206897,2.2,1.2,1.13793103448276,1.27586206896552,1.08754775862069,1.03840534482759,0.985743689655172,1.22575010344828,-0.076499117986718,-0.026047210917167
2.29,3.1,3.5,1,1,0.204537,0.876365,0.083901730795305,0.402846389306229,0.513251879707045,0.4283,0.3248,0.2469,1,5326,1,1.03448275862069,1,0.96551724137931,0.8,3,0.827586206896552,0.827586206896552,0.748345672413793,0.903993255172414,1.20523034482759,1.1866065862069,-0.250695633925193,-0.472377063812003
1.95,3.1,4.75,3,0,1.73862,0.569241,0.658572047693013,0.225123255224735,0.116304374268896,0.4981,0.2951,0.2067,1,5327,0,1.06666666666667,1.4,1.20689655172414,1,0.2,1.1,0.758620689655172,1.1033493,0.978118206896552,1.04613149,1.11016892413793,0.55071178125467,-0.329906373595437
1.64,3.6,6,2,2,2.30885,1.11133,0.641642426771309,0.188537807172072,0.169813989945791,0.5313,0.2768,0.1919,1,5328,1,1.41379310344828,1.4,1.27586206896552,1.2,1.66666666666667,0.896551724137931,1.41379310344828,1.03772162068966,0.937704413793104,0.816872172413793,1.30676634482759,-0.319128701921836,-0.194871930942977
1.95,3.29,4.33333333333333,2,2,1.81322,0.938237,0.579614557591634,0.228336731613419,0.192048211150294,0.5358,0.2644,0.1998,1,5329,1,1,0.6,1.06896551724138,0.8,3,0.931034482758621,1.13793103448276,0.865301551724138,0.957884689655172,1.28526173793103,1.55364317241379,-0.151510841991816,-0.125278998648016
10,5.75,1.28,1,2,1.0998,2.51648,0.146777097696154,0.171654484567655,0.681554980725931,0.1295,0.1793,0.6912,1,5330,2,1.44827586206897,1.6,2.66666666666667,3,2,1.3448275862069,3.1,1.04922668965517,2.35231626666667,1.08958562068966,0.625381323333334,0.13021794533105,1.29366954353097
3.79,3.29,2,1,1,0.792782,1.34255,0.221020167436905,0.28171292297155,0.497266888681848,0.3225,0.2829,0.3946,1,5331,1,0.689655172413793,0.4,1.48275862068966,1.2,1.33333333333333,0.896551724137931,1,0.904859182758621,0.944166068965517,1.81567586206897,0.850698517241379,-0.242408424178715,0.097369871595176
1.72,3.5,5.5,2,0,1.21855,0.375541,0.578834671487736,0.307199410871582,0.113965910339648,0.5073,0.2703,0.2224,1,5332,0,1.24137931034483,1.4,1.20689655172414,0.6,1.2,1.06896551724138,1.03448275862069,1.03255734482759,0.869322231034483,1.25339082758621,1.12415803448276,0.159607991721386,-0.384384030568155
1.9,3.6,4,2,3,1.49394,1.31936,0.413945985851144,0.251021321214496,0.33503261024264,0.5073,0.247,0.2457,1,5333,2,2.03448275862069,1.6,1.86206896551724,1.2,1.8,2.03448275862069,2.03448275862069,2.07434217241379,1.43931,0.966869689655172,0.850086896551724,1.23049369313729,0.249126973534261
5.25,3.79,1.64,1,3,0.455512,1.97114,0.075401595910793,0.187321074445397,0.737276152274969,0.2406,0.2286,0.5308,1,5334,2,1.26666666666667,1.4,1.96666666666667,1.4,2.33333333333333,1.43333333333333,2.03333333333333,0.943491933333334,2.05499543333333,1.34016913333333,0.978619366666667,-0.072539491310681,1.08383354571504
3.1,3.1,2.45,2,1,0.891401,1.86728,0.174855389279451,0.221773327909949,0.603370606533789,0.354,0.3042,0.3418,1,5335,0,1.16666666666667,0.4,1.23333333333333,0.4,2.6,1,1.1,0.852862856666667,1.06431603333333,1.12730443333333,0.983477833333333,-0.507750479822668,-0.266162864352107
3.39,3,2.39,1,3,1.19265,2.18236,0.20023188588055,0.201017954332466,0.59874685935282,0.3765,0.3336,0.2899,1,5336,2,1.16666666666667,0.8,1.4,1,1.8,0.733333333333333,0.933333333333333,0.964488966666667,1.08009256666667,1.13111729333333,0.826687433333333,-0.366652402696578,0.011174387351726
2.1,3.1,4,0,1,0.747275,1.24154,0.223572185218491,0.296481741040022,0.479946064763517,0.5038,0.2889,0.2073,1,5337,2,0.933333333333333,0.4,1.03333333333333,1.2,3,0.966666666666667,0.833333333333333,0.7555247,0.730218716666667,1.395938,1.19426816666667,-0.185553504084751,-0.433539121995619
2.25,3.1,3.6,0,3,1.77632,1.6647,0.410774058302076,0.224572704400337,0.364652628794493,0.4993,0.2881,0.2126,1,5338,2,1.46666666666667,1.2,1.3,1.8,1.2,1,1.1,0.957445533333333,1.0387571,0.848767966666666,1.22412916666667,-0.04525406182086,0.14330398517035
1.8,3.6,4.5,2,2,2.17501,0.904609,0.663736652635849,0.191952121974277,0.144308039923731,0.4798,0.2514,0.2688,1,5339,1,1.06666666666667,0.4,0.7,0.6,3,1.16666666666667,0.9,0.957229766666666,0.901123276666667,1.56229573333333,1.799905,-0.18071543346877,-0.196285447444381
4.2,3.29,1.95,0,2,0.45584,1.97826,0.075028082975795,0.186450751352397,0.738519944201766,0.3348,0.301,0.3642,1,5340,2,0.966666666666667,0.4,1.4,1.6,1.33333333333333,0.833333333333333,1.33333333333333,0.903072313333334,1.05091246666667,1.15387093333333,1.13714876666667,-0.436499134065899,0.216268128164954
1.36,4.75,9,2,0,1.98659,0.362896,0.764714867287742,0.177640804838094,0.057643052957945,0.634,0.2263,0.1397,1,5341,0,1.9,1.8,1,0.8,0,2.06666666666667,0.966666666666667,1.43531166666667,0.896898833333334,0.871548666666667,1.27369424666667,0.274967807736903,-0.04873892459731
3.75,3.29,2,1,1,1.9066,1.05881,0.571473656524841,0.221475768167377,0.207049736229319,0.3108,0.2589,0.4303,1,5342,1,1.5,2.2,2.2,2.6,2.2,1.3,2.46666666666667,1.0343841,1.57044143333333,1.19791163333333,1.01506864333333,-0.036529330601668,0.484872394423509
7.5,5,1.39,1,1,2.1856,1.19571,0.598711314359998,0.200836080488493,0.200449255257598,0.1229,0.1763,0.7008,1,5343,1,1.35483870967742,1.8,2.67741935483871,3,2.6,1.16129032258065,3.06451612903226,1.05894880645161,2.35761187096774,1.24194177419355,0.640685151612903,0.311460997211096,1.32697575247581
1.64,3.79,5.75,2,1,0.335917,0.327814,0.216487794574717,0.573131088203225,0.210381117222053,0.6367,0.2155,0.1478,1,5344,0,2.16129032258064,2.2,1.41935483870968,1,0.8,2.41935483870968,0.967741935483871,1.55393719354839,0.983860838709677,1.04382771935484,0.875088354838709,0.328878887484299,0.104107161967688
2.5,3,3.2,3,0,1.65174,1.46645,0.421670996838053,0.236645345624108,0.341683414936944,0.3903,0.3118,0.2979,1,5345,0,1.09677419354839,1.6,1.12903225806452,0.6,3,0.838709677419355,0.741935483870968,0.746712951612903,0.971849,1.17984903225806,1.1650283483871,-0.363753841496714,-0.183498660355767
1.66,3.6,5.75,2,1,2.55054,0.674742,0.779466118913811,0.143845857658399,0.076672717708263,0.5377,0.28,0.1822,1,5346,0,1.19354838709677,0.4,0.903225806451613,0.2,1,1.09677419354839,0.935483870967742,1.09021809677419,0.755258580645161,0.980507612903226,1.39095741935484,-0.014628256597414,-0.25091341973023
1.9,3.39,4.5,4,0,2.7269,0.266909,0.884880791575177,0.093756630062095,0.021333485703354,0.4728,0.2965,0.2307,1,5347,0,1.2258064516129,0.8,0.935483870967742,0.2,0,1.03225806451613,0.806451612903226,0.854106022580645,0.888645464516129,1.15117461290323,1.18046412903226,-0.403832068200335,-0.497701542216091
1.85,3.39,4.75,1,1,0.907186,0.689121,0.387028071237495,0.350531785917846,0.26244014255023,0.5958,0.2372,0.167,1,5348,1,1.12903225806452,2,1.06451612903226,0.6,1,1.16129032258065,1.19354838709677,1.12384190322581,0.996513,1.03074792580645,1.54108003225806,0.57014660490652,-0.041760325101578
1.9,3.5,4.2,0,1,0.783084,0.860692,0.304461943545493,0.347133325392357,0.348404730851716,0.48,0.2641,0.2559,1,5349,2,0.967741935483871,0.6,1.2258064516129,1.2,2.33333333333333,0.935483870967742,1.41935483870968,0.879672935483871,0.92775064516129,1.29669088387097,1.36052303225806,-0.163717360114649,-0.185181460149677
1.83,3.5,4.5,1,1,0.439263,0.771423,0.191645113332262,0.407814083085009,0.400540803537029,0.4384,0.2885,0.2731,1,5350,1,1.45161290322581,2,1.48387096774194,2.2,0.2,1.35483870967742,1.29032258064516,1.08082690322581,1.06252009677419,1.11517106451613,1.19342448387097,0.368298362790382,0.195485841215416
7,4.5,1.44,0,5,0.436583,2.75039,0.037878718154805,0.107914396789873,0.854175318113659,0.2013,0.2221,0.5767,1,5351,2,0.709677419354839,0.8,1.93548387096774,2.2,3,0.935483870967742,2.06451612903226,0.901235719354839,1.45309483870968,1.81200516129032,0.855140516129032,-0.311635768916619,0.384449794136011
1.83,3.5,4.5,0,0,1.1191,0.171655,0.613033684360299,0.33046774234218,0.056498570417985,0.5993,0.2519,0.1488,1,5352,1,2,1.4,1.45161290322581,1.4,1,2.06451612903226,1,2.05229041935484,1.11564958064516,0.961744935483871,0.838492677419355,0.970617875952945,0.271191467180461
2.45,3.2,3,1,1,1.24112,0.989557,0.419808425422885,0.285909569284228,0.294281995638517,0.4546,0.286,0.2595,1,5353,1,1.125,1.6,1.4375,2,1.6,1.15625,1.34375,1.11707140625,1.06077803125,1.020072084375,1.1044289375,0.269136445615374,0.087683401125045
1.19,7,15,3,0,2.55803,0.286494,0.863831291424336,0.109263443949607,0.026889518229687,0.7805,0.1622,0.0573,1,5354,0,1.96875,2.6,1.15625,1.6,0,2.15625,0.90625,1.4936353125,0.774995046875,0.84206059375,1.1888053125,0.522933555279427,-0.15113746821931
2.25,3.29,3.29,2,2,1.55661,0.797181,0.553527126783126,0.254920723977624,0.19155204803276,0.4286,0.2837,0.2877,1,5356,1,0.875,0.2,1.28125,1.2,1.6,0.9375,1.125,0.7527424375,0.912630834375,1.427194375,1.1235413125,-0.264626468023479,0.083734916591685
1.5,4,7,1,1,1.14136,0.436986,0.535822406521813,0.322759209345747,0.141418380558872,0.503,0.2633,0.2337,1,5357,1,1.375,1,1.28125,1.2,1,0.96875,1.40625,0.963359375,0.9256550625,0.85823925,1.3424780625,-0.100923058362943,-0.24788581608
3.1,3.29,2.35,0,1,1.49267,0.240852,0.696964682602624,0.246101800576487,0.056933451995521,0.3513,0.2651,0.3836,1,5358,2,1.0625,0.6,1.34375,1.8,1,1.1875,1.15625,0.986907,1.09415665625,1.52127084375,1.24049703125,-0.116726975277796,0.619824460005096
1.36,5,8.5,1,2,2.06388,1.27464,0.555961767221372,0.211480752052753,0.232555590417314,0.6313,0.2311,0.1376,1,5359,2,1.46875,1.8,0.6875,0.6,0.666666666666667,1.28125,0.90625,1.0534233125,0.886715321875,1.1698569375,1.8413296875,0.06067736478253,-0.338366205719723
2.14,3,3.89,1,3,1.09116,1.53871,0.269322943775578,0.254456327053986,0.476220637501966,0.4785,0.3156,0.2059,1,5360,2,1.4375,1.4,1.25,0.8,1.4,0.96875,1.125,1.08614975,1.13585315625,0.84726165625,0.9709524375,0.005871116514378,0.27892445271323
6.5,4.75,1.44,2,3,2.14411,1.31021,0.564847722860671,0.206061209518653,0.229088292354012,0.1588,0.2345,0.6067,1,5361,2,0.90625,0.2,1.96875,1.6,2.33333333333333,0.78125,2,0.8692162,2.02312821875,1.22879025,0.937054625,-0.594342559887875,0.79811523760987
1.25,6.5,10.5,7,1,3.21957,1.62801,0.688229860445472,0.147054110538707,0.164579204771819,0.7285,0.1608,0.1107,1,5362,0,2.625,2.6,2.1875,2.6,1.4,3,2.40625,2.3213024375,1.5158740625,0.688963740625,1.021452290625,0.983673870808472,0.111866326903547
2.25,3.2,3.39,1,1,1.63157,0.91184,0.543035937724345,0.24691033986142,0.210053556058518,0.4143,0.3102,0.2755,1,5363,1,1.36363636363636,1,1.42424242424242,1.2,2.6,0.96969696969697,1.27272727272727,0.968753333333333,1.08404321212121,0.845474,1.17303218181818,-0.125971809397208,0.101145601711897
8,5.25,1.36,2,5,0.708129,2.4588,0.087246377897206,0.15432167920543,0.758421224126207,0.2318,0.2298,0.5383,1,5364,2,1.27272727272727,1.2,2,3,1.33333333333333,1.39393939393939,2.18181818181818,0.910846909090909,1.5258896969697,1.33638357575758,0.825225242424242,-0.29122767456,0.73450633833457
1.33,5,10,5,1,2.46775,0.927416,0.710986045042878,0.167113756071451,0.121889092792208,0.7765,0.1585,0.065,1,5367,0,2,2,0.878787878787879,0.4,0.4,2.03030303030303,0.96969696969697,2.00152463636364,0.77710206060606,0.973632060606061,1.40810306060606,0.618941365707402,-0.090202679142609
2.25,3,3.6,2,0,2.05656,0.812711,0.662709534151171,0.199377937010702,0.137910716702167,0.3839,0.312,0.3041,1,5365,0,0.9375,0.4,1.12121212121212,1.2,0.8,0.90625,1.15151515151515,0.87665453125,1.12083045454545,1.28306591875,1.01914738484848,-0.267147778150503,0.23602509983653
2.25,3.1,3.39,1,1,0.892067,0.471832,0.438743483977667,0.375106439901201,0.186150075887478,0.4219,0.2723,0.3058,1,5366,1,0.757575757575758,1,1.09375,0.6,2.33333333333333,0.939393939393939,0.71875,0.898470615151515,0.98730528125,1.84807363636364,1.1802380875,-0.227578888664792,-0.065973753331341
4.5,4,1.7,3,1,2.4175,0.197769,0.867454725125956,0.112531259042967,0.020004934118964,0.2432,0.23,0.5268,1,5368,0,1.27272727272727,1.4,2.12121212121212,2,2.2,1.15151515151515,2.36363636363636,0.909132354545454,1.51927212121212,1.13666460606061,1.08806191818182,-0.094702156306237,0.31866131002141
2.62,3.1,2.89,3,1,0.787495,2.02481,0.135928545679826,0.201501437717815,0.662568468950606,0.4287,0.285,0.2863,1,5369,0,1.12121212121212,1.6,1.03030303030303,0.6,0,0.878787878787879,1.15151515151515,0.760191984848485,1.00223315151515,1.23029696969697,1.48247027272727,-0.252244749601982,-0.024501989270847
1.95,3.29,4.33333333333333,1,0,1.22263,0.240171,0.623085413233255,0.304726040823914,0.072188538371386,0.4479,0.2999,0.2522,1,5370,0,1.42424242424242,1.6,1.39393939393939,1.2,0.8,1.33333333333333,0.96969696969697,1.05861981818182,1.08630157575758,1.10857109090909,0.868214636363636,0.058133779750034,0.034455228010784
1.44,4.2,8,2,1,2.87828,0.993049,0.759866571895512,0.139139114033136,0.100945811588848,0.6102,0.2509,0.139,1,5371,0,1.39393939393939,2.2,0.878787878787879,0.2,1,1.15151515151515,0.818181818181818,1.06829893939394,0.907849345454546,1.24813863636364,1.23125751515152,0.144763634066322,-0.143993076165906
6.5,4.75,1.44,0,1,1.06375,0.63507,0.454229361280354,0.328936859050729,0.21683377801558,0.1388,0.1897,0.6716,1,5372,2,1.3030303030303,1.4,2.63636363636364,2.6,2.2,1.18181818181818,3.12121212121212,1.14806093939394,2.34852266666667,0.974595090909091,0.717419687878788,0.382055425472422,1.2872848304501
2.87,2.87,2.79,0,0,0.259281,0.489412,0.148719856460178,0.534865631860424,0.316414511679147,0.3865,0.3076,0.3059,1,5355,1,1.09090909090909,0.2,1,0.8,1.2,0.727272727272727,0.939393939393939,0.971684878787879,0.912409242424243,1.17150563030303,1.26881273939394,-0.393540724089415,0.058992320175002
2.37,3.1,3.2,0,1,0.564363,1.48327,0.140269884822636,0.261868741010825,0.597861313553207,0.4421,0.3033,0.2546,1,5373,2,1.35294117647059,1,1.44117647058824,2.6,1.8,0.941176470588235,1.17647058823529,1.06141538235294,1.12153367647059,0.878638617647059,1.240636,-0.191258601719185,0.520328346761863
1.28,5.75,9.5,2,0,3.0343,0.309371,0.90338355730461,0.077092523636064,0.019444574163255,0.6681,0.213,0.1189,1,5377,0,2.02941176470588,3,1.35294117647059,0.6,0.4,2.26470588235294,0.970588235294117,1.55332823529412,0.98824794117647,0.821781235294118,0.84742594117647,0.831483859811534,0.020155597497549
2.37,3.1,3.25,3,1,1.16671,0.570932,0.505004007623065,0.314128133273321,0.180867854557763,0.3987,0.3086,0.2927,1,5374,0,0.852941176470588,0.2,1.08823529411765,0.4,3,0.823529411764706,0.705882352941176,0.910355217647059,0.950731823529412,1.27969935294118,1.15144405294118,-0.171767216215339,-0.547538477915546
1.5,4.2,7,3,1,1.24749,0.556017,0.53405453096997,0.300362956887863,0.165582502718247,0.528,0.2527,0.2193,1,5375,0,1.26470588235294,1.2,1.23529411764706,1,1.33333333333333,1.14705882352941,1.41176470588235,1.14558120588235,0.904884617647059,0.964609058823529,1.36939582352941,0.37312414713462,-0.24769481652606
1.83,3.6,4.5,3,1,2.1258,0.502454,0.752959172040617,0.172532207889991,0.074506088800451,0.4691,0.2605,0.2704,1,5376,0,0.852941176470588,0.2,0.764705882352941,1.2,2,0.970588235294117,0.941176470588235,0.781523058823529,0.898282273529412,1.43926914705882,1.80759594117647,-0.079206024508472,-0.242726938373594
1.18,7,17,0,0,0.52964,0.818096,0.219880086361719,0.385175148451131,0.394944765098072,0.7408,0.172,0.0873,1,5378,1,2.05882352941176,1.4,1.17647058823529,2,1,2.32352941176471,0.941176470588235,1.48040438235294,0.760995014705883,1.12716303823529,1.253665,0.004272081000906,-0.362927380383305
3.1,3.29,2.29,1,1,0.672952,0.379189,0.374807994003175,0.444094989760877,0.181097016226231,0.3307,0.2711,0.3982,1,5379,1,1,0.6,1.47058823529412,1.6,0,1.14705882352941,1.32352941176471,1.03230894117647,1.06344364705882,1.46202982352941,1.08302991176471,0.180251765622622,0.132204175721616
1.85,3.6,4.2,2,1,1.74362,0.469531,0.687304971103319,0.218953518682603,0.093741177606798,0.4879,0.3054,0.2067,1,5382,0,1.41176470588235,1.2,1,1,0.8,1.26470588235294,0.911764705882353,1.07897841176471,0.899968147058824,1.18651858823529,1.23912062941176,0.092450701283923,-0.126279167444506
4.75,3.75,1.72,1,1,1.22645,1.25663,0.357249077084288,0.271075807933353,0.371675096949952,0.2712,0.2619,0.4669,1,5380,1,1.08823529411765,1,2.02941176470588,2,1.6,1.11764705882353,2.11764705882353,1.11176811764706,2.01523714705882,1.04965952058824,0.972272764705882,0.059430095189898,0.729117759129037
1.08,11,26,2,2,1.25254,2.20389,0.209586581879044,0.200686308332307,0.589723465337669,0.8888,0.0846,0.0267,1,5381,1,2.64705882352941,2.6,1.32352941176471,2,0.6,3.05882352941176,1.20588235294118,2.298127,0.953496108823529,0.727605873529412,1.10905002941176,0.880582350110305,0.261332903224868
10,6.5,1.22,2,2,0.517774,2.05621,0.081532173119429,0.181721312305621,0.736744705640761,0.0947,0.1628,0.7425,1,5383,1,1.17142857142857,2,2.6,2.2,3,0.914285714285714,3.02857142857143,0.762626471428572,2.26825308571429,1.23297857142857,0.76978542,-0.349462294846302,0.696309255229788
1.95,3.39,4.2,1,3,0.779198,3.12861,0.060492097095356,0.108329929270271,0.83107277964662,0.4538,0.2874,0.2588,1,5384,2,1.48571428571429,2.6,1.31428571428571,1.8,1.6,1.17142857142857,1.2,1.131869,1.14849288571429,1.22131391428571,0.952935,0.541404105659632,0.249366654468612
1.14,8.5,19,3,0,1.43351,0.827606,0.513338063317623,0.269770444010807,0.21689145044861,0.8223,0.134,0.0437,1,5385,0,2.05714285714286,3,0.914285714285714,0.6,0,2.25714285714286,0.885714285714286,1.59564171428571,0.91767964,0.807140942857143,1.25944885714286,1.17033140956453,-0.125008925396798
3,3.29,2.37,1,2,1.05186,1.21667,0.316727132926259,0.284754011410083,0.398518847028147,0.2509,0.2483,0.5008,1,5386,2,1.05714285714286,0.4,2.02857142857143,1,2.2,0.714285714285714,2.25714285714286,0.9398804,1.45323968571429,1.15188022285714,1.11833255142857,-0.587845696671954,-0.177802189249321
2.87,3.5,2.37,3,1,2.24715,0.199004,0.846556634177599,0.129917112076501,0.023521841518222,0.4193,0.2506,0.3301,1,5387,0,1.2,0.8,1.31428571428571,2.2,2.33333333333333,1.4,1.22857142857143,0.894916971428571,0.989221648571428,1.3659128,1.11314974285714,-0.287919127100428,0.565070709036298
2.89,3.25,2.39,1,2,1.1878,1.68205,0.26979302308583,0.240850886632857,0.489355856188226,0.3278,0.2768,0.3954,1,5388,2,0.742857142857143,1,1.08571428571429,1.2,1,0.942857142857143,1.11428571428571,0.886972894285714,1.11504474285714,1.81668748571429,1.05557296285714,-0.416248990544901,0.108116880215953
2,3.29,4,0,2,0.363598,0.4317,0.212963869041724,0.52507157702971,0.2619645539285,0.4149,0.3265,0.2586,1,5389,2,1.31428571428571,0.4,1.31428571428571,0.8,1.2,0.942857142857143,0.914285714285714,0.968851457142857,1.04721388571429,0.909908057142857,0.8959138,-0.112985860700368,-0.312512201289389
1.9,3.6,4,2,1,1.60715,1.01751,0.510981733936819,0.249163841133554,0.239854282222059,0.5754,0.2499,0.1748,1,5390,0,1.45714285714286,1.2,1,0.6,3,1.28571428571429,1.14285714285714,1.09796817142857,1.0220416,1.16603322857143,1.43109151428571,0.195462868610001,0.03266934627579
